id,focus,signal,slack,drag,confidence,score,lane
l001,grammar width,35,33,6,25,137,watch
l002,label quality,35,34,6,55,169,watch
l003,error locality,35,35,6,85,201,watch
l004,token drift,35,36,18,25,95,hold
l005,grammar width,35,37,18,55,127,watch
l006,label quality,35,38,18,85,159,watch
l007,error locality,35,39,34,25,37,hold
l008,token drift,35,40,34,55,69,hold
l009,grammar width,35,41,34,85,101,hold
l010,label quality,60,42,6,25,205,watch
l011,error locality,60,43,6,55,237,ship
l012,token drift,60,44,6,85,269,ship
l013,grammar width,60,45,18,25,163,watch
l014,label quality,60,46,18,55,195,watch
l015,error locality,60,47,18,85,227,ship
l016,token drift,60,48,34,25,105,hold
l017,grammar width,60,32,34,55,103,hold
l018,label quality,60,33,34,85,135,watch
l019,error locality,85,34,6,25,239,ship
l020,token drift,85,35,6,55,271,ship
l021,grammar width,85,36,6,85,303,ship
l022,label quality,85,37,18,25,197,watch
l023,error locality,85,38,18,55,229,ship
l024,token drift,85,39,18,85,261,ship
l025,grammar width,85,40,34,25,139,watch
l026,label quality,85,41,34,55,171,watch
l027,error locality,85,42,34,85,203,watch
